"revision_id","revision_page_id","tag_id"
11178233,1218794,2
375826874,163893,2
663085407,10360273,2
45985022,26989,2
529620848,1268362,12
3511384,5243711,12
656780478,41935324,12
436488495,363999,12
293158937,22920162,12
173537409,4469143,1
515710183,396364,1
348470783,21089250,12
269997922,2872825,12
782896639,38025793,9
444614841,32722347,12
45627737,32070,2
87017059,22093,11
149570821,18985156,2
543236160,32537766,9
225991979,6945948,12
53571090,895551,12
749960572,13265697,12
602078077,21455975,5
451872684,32313606,12
260585532,2298105,11
792097204,51001411,12
205599494,3204237,1
94049351,12437,2
586817828,4414827,12
178811052,10560886,12
280992515,165206,1
777345464,33914222,12
46150743,3980367,12
199379578,5793078,5
759163495,22313520,6
678181488,16172170,12
104330810,893041,1
371597557,25669714,12
557695844,742964,11
733195786,47418475,11
87017059,22093,2
274443219,5222270,12
627737788,40204834,2
585499197,206805,3
715512521,36020904,12
263084567,4848143,12
15122552,1810875,12
798827209,6095933,12
277174417,7473,1
126734768,5388955,5
29663906,9539126,12
351170913,5321,5
509468689,14627,12
694010700,46627463,12
413303187,28954854,12
527203958,16812900,5
211612062,17365702,12
138274226,27743,2
226836111,2117270,12
154363119,59957,11
337606330,457292,5
328183607,21448787,9
441412302,886794,12
645128963,8228825,12
195247411,11746606,1
166178076,4564132,11
413944576,30500243,12
665194623,7062344,12
741936408,18227708,12
630845678,30040850,12
161511632,707862,11
528445929,37953573,12
426330381,661036,11
499031999,26755479,12
422732893,31013607,3
637223255,13564282,12
529850924,7514390,12
754014864,881128,12
704105962,297384,12
617438588,352726,12
284031835,20554763,12
582035578,39784567,5
428215189,60023,12
6693680,30388,12
536327724,2146463,12
436387157,2700668,12
479308382,474454,12
178793792,3340860,2
488502199,20524263,12
643545895,44797951,12
597331661,42061201,12
528721793,7919771,12
301601606,2574542,12
152111176,933605,12
610579434,30313654,12
494917740,34358584,12
190695017,3490081,1
664276710,43677941,12
525883932,12837163,5
283313047,1778756,1
350384254,8288153,12
652857289,49887,5
7750035,19985174,12
96161791,2161110,12
488414442,3395535,2
122944784,4689460,12
484623079,31890787,12
598114983,27166800,12
112138055,61708,2
734507750,51326824,12
745880265,34273,12
743088898,5389086,12
63822028,5943211,12
215733880,27843,12
388804825,26720712,2
244701872,20097,2
776498496,52195116,12
143929064,191200,1
422620426,5617932,12
247428176,9011021,12
755508685,32328768,12
721605125,26712495,5
180874774,7261183,12
558637639,8426694,12
22206828,2515870,12
459076063,30821628,11
198333782,28475,12
466032208,938075,12
770195020,497704,12
242810706,39512776,12
618656591,36231672,5
181510149,158222,12
687227074,105022,12
630226205,1695702,12
191597000,8434667,12
454205321,32836952,6
323973613,483147,2
107833441,343560,2
289979521,731981,12
228803578,582473,12
197975769,1017447,12
247021358,5796612,5
183071625,52684,12
501318084,30332742,12
713711004,11015826,11
2975763,13270,2
614525824,87835,12
81168767,377622,12
301453772,13759786,12
383720052,4944971,12
285889829,11666374,12
623493256,38721877,11
316599503,175837,12
724284549,89922,11
606322281,8604959,12
114538689,4993996,12
245775955,19809185,12
501127654,599593,12
142310009,2571142,3
62109607,22705,11
455151585,29633639,5
28441828,2786,2
658769746,43147157,2
704192793,7119912,3
24676666,32693,2
555967390,277880,2
585604280,2695055,12
367547294,1112494,2
331902906,1971339,2
385054609,14206625,12
524829969,1002744,11
78185318,784781,6
268335202,11262088,12
422644434,1621949,12
213969688,15333330,12
543863782,2556904,11
203868546,1041206,12
774872034,34598502,12
428849669,5187955,1
102654119,9061034,12
653908152,353742,2
343831645,256004,12
225495092,638360,12
250230905,7151015,12
630579499,44177074,12
243298689,1505224,12
198551259,540313,11
580008312,26726634,5
491086428,2903737,2
323927644,37744,12
697966178,47065338,12
112086609,6611,11
329508882,3811166,12
550683114,2601176,3
36616055,190883,12
524109181,19673093,1
719830911,3361238,12
189083894,157470,2
331986527,26797,2
793305695,21477152,12
109339944,97670,11
138486106,39942,12
583701914,21244432,5
632258406,31188467,2
706275392,4378574,12
140644286,4864757,9
402626374,11732933,12
17981205,3301347,12
546651695,630363,2
791348909,54601048,12
149077027,690812,12
195236980,536018,12
661509379,24230625,11
518832998,34498197,12
156258575,42271,1
264691477,11983273,12
513618447,445518,11
237001374,7546657,2
141842685,5828339,12
308437378,20814112,12
567547394,37310013,12
687099447,32332,11
13100320,1826876,12
530807924,417498,12
485925010,13838626,12
165503314,6690,12
164758050,6860383,1
333159353,25519649,12
29031588,570280,12
205315588,10352261,12
149642856,18482905,12
29154835,3191930,12
241911710,19531673,6
133025525,8136671,12
358109207,16038451,12
299091216,511622,12
629220033,3023573,12
90245399,3941629,12
30528382,29240,12
137155445,6099849,12
497827349,26795,12
391185411,17440144,2
256245576,249627,12
360915184,2192619,12
173298304,11633375,2
48801615,30858187,12
516032018,9413487,5
796812285,26544841,12
728477686,719095,12
350547035,20490542,11
374588986,8114497,12
14840978,35518,1
274556460,4306972,12
335837031,25361772,12
85510125,730322,12
553422880,10055493,11
406819339,26641139,2
216224416,9339018,12
514836518,8087559,12
432321353,31917288,12
272466859,10654796,12
2359434,319293,12
240032905,2159571,12
642608992,7276672,12
669458776,47437222,2
438599251,5436324,12
514652158,11578887,11
510553228,11898862,1
131544124,295721,1
356860157,80801,12
614543886,38201202,12
450101318,33063688,12
303385451,4415445,12
541522174,1301373,1
741894815,3662378,6
454088616,32512,11
87627208,26997138,5
216918216,17454,5
552868140,24885993,12
728513662,43304126,12
407372977,27562611,1
455709795,11968,12
292138625,17922810,12
496879495,30857138,3
415690626,3092836,12
302850746,10947294,12
735547881,49622588,12
524829969,1002744,6
506349039,31560106,12
78633349,1004014,12
488414442,3395535,11
518668822,11470826,12
647962616,45446035,12
380094661,708537,8
185685947,525336,1
794584215,1320759,6
52962653,5125509,12
702745449,610056,2
713953478,13053542,3
536960288,160300,11
104291173,2202906,12
508791964,33615633,12
178653853,4865267,12
519420264,6761727,5
705598417,1829286,3
81707084,702389,2
381431498,10227465,12
195395084,45625294,12
505506744,967552,12
172235751,8003764,5
388498736,56542,12
208295176,9973651,12
672331614,43944610,5
157957310,465901,12
367281498,9877115,12
203000626,1011572,2
451863518,7803425,5
695889505,13194746,12
121175834,3220308,12
264526571,3139417,3
250599080,11437460,12
388708180,14724189,12
542012912,16967559,12
531007160,14839052,12
200773400,8632225,1
721002334,50546338,12
488320692,35562907,12
667722877,39481053,12
616921854,3554551,12
532326382,18182616,11
325634607,1699096,12
642276204,2785519,12
233740938,18788983,10
267716417,1067977,12
497365787,32260386,12
614417797,32253,12
436129377,371265,12
696226815,343554,12
602073221,39912615,12
524520851,720204,12
18274545,1620770,12
560600115,4288862,12
202869635,261035,12
472403714,34281231,12
284941343,544705,11
190471536,5856737,12
244567150,6171783,1
200710021,10449372,12
541063202,4136323,4
570698038,33834080,2
769843470,216786,5
100979810,7120096,12
328183607,21448787,1
350800060,331417,12
207612015,16994071,12
696737023,48908370,12
744468130,1254035,5
66076877,149655,12
289944566,2129433,12
313371524,18593150,12
533143854,37110180,12
783799954,40950178,12
770174999,53475235,12
767351967,1197962,12
203308450,3196335,9
722050938,3884628,4
784805235,25798,12
761843905,3505712,12
723932093,4004747,12
614069924,2574542,1
678224413,14169692,12
788342892,54399938,12
701012393,48901589,12
96696678,3615512,12
253451506,3264698,12
599785093,1004746,3
541935269,5869518,12
457314033,741372,12
523584564,87513,11
69074781,6230558,12
90310306,374833,12
808055219,587642,11
25689216,2921186,12
684742726,1464359,8
468903705,4888040,12
558275659,38298344,12
340534063,1918578,12
39385895,575509,12
473447438,230955,6
564906106,8289858,12
677768523,13793684,12
405615086,4639941,12
736873349,12063684,12
519558176,1346723,12
529279732,733874,12
481870827,24217897,6
53365388,18567040,11
55058176,1515537,12
370861954,3682835,12
712460665,1911535,12
348066166,26443552,12
301703238,20345569,2
311861924,5302235,11
741425938,51729586,12
617969174,1840243,2
418616181,5416747,11
795298688,40203246,12
7896296,1214548,12
225878777,8818816,12
395853457,4500300,12
584013403,30023808,11
203308450,3196335,1
142267485,436580,1
534471504,31748634,5
779449622,474687,12
426823464,20614674,1
426325524,20792559,12
191206669,1461886,12
415358932,92894,1
611394257,41152911,12
334987656,14093399,1
442379108,26828298,2
96080973,941852,12
224618989,12629319,11
387403576,78362,5
717894757,41377321,11
138102629,89761,1
645999058,36546160,12
471512251,34377410,6
560057145,2328809,11
72461677,204971,9
126797346,2696041,12
771508660,11251661,11
371796595,7678374,12
373549883,5525966,12
118855211,683150,12
494612062,5229588,12
501405377,36374079,3
555967390,277880,11
152603668,1201006,12
500328620,36305904,12
108811653,3828418,12
190451355,10977227,12
136443702,159344,11
158826955,70801,12
268041798,9758438,12
248574098,19361483,12
633421449,36075621,12
226400365,17090711,12
153243866,5710422,11
111878683,4502,1
721605125,26712495,2
617560415,33788634,12
346956058,24509863,2
646527580,717037,12
39750566,16193,2
493697525,12848838,1
367029142,26427332,12
714955439,39476129,5
453185305,29278097,12
444459627,29686800,12
524109181,19673093,2
350440728,13336349,12
532326382,18182616,5
702110643,12057519,5
619823261,5075150,12
193092839,253264,11
70638499,840915,12
113118285,5668,2
534192627,35473278,5
658997462,4422430,12
358262551,26097009,11
529027327,37756740,1
210947352,15550180,12
160760882,11673441,12
529527869,284434,12
60862926,3109101,11
420404809,5930956,12
512435843,31384839,12
719258156,5998803,12
653449064,46222738,12
386391861,11270405,11
590626838,1015583,3
612705380,26141707,12
325628955,758239,12
695453297,48832403,12
303194983,5027752,4
254080270,3900384,12
430276926,7060917,12
457565218,25942292,12
161503996,34198,2
525660448,17278765,5
65859660,904166,1
594384464,33898,11
536960288,160300,2
13809566,171166,2
380886072,1792122,12
769284787,42199633,12
171982480,6652,11
213083607,306743,12
94408553,5302235,5
439729345,2533444,12
149815773,9346758,1
718311709,66142,12
788403419,54427183,12
348387799,9205050,12
639642285,1434568,12
6920642,5122699,5
565091705,23113921,12
741106638,51635448,12
196198241,8312243,12
784181224,38115379,12
193003070,10060114,12
75780909,4745869,12
707725002,5743345,12
666961416,15644519,12
122592931,7171338,6
253691077,221962,5
499938244,35624254,5
384480009,362694,2
435533576,25265879,12
266361945,2647814,5
257511874,749973,12
648392405,25102785,6
639220364,33096389,6
664041482,38285347,12
298750207,143206,1
596636021,20030052,12
793184947,620644,12
566951472,38409954,12
211843277,19716446,2
98513208,2419014,11
743725006,9653254,12
138464858,10825776,12
24399074,29589,12
47489036,246185,12
506523447,3934071,6
771120066,53503743,5
156445790,13151186,6
6407154,2176,12
635103906,7299082,12
701708277,13523154,12
633864568,47669729,5
290748855,237871,2
798033637,48453430,12
801944886,29575476,12
563743107,22782978,2
199475868,154362,5
290859319,2998827,12
632258406,31188467,11
598340346,5437922,1
753573737,24296062,3
642007756,213266,12
380014203,97659,12
419962058,381445,12
505551897,63578,5
169169704,10630936,12
173298304,11633375,4
249662964,838950,12
407302333,8269659,12
163356695,73425,11
455831764,33427480,12
672026289,47202659,12
155066665,206879,12
497063899,35021371,2
715000338,153851,12
798559034,16078,5
549241891,118474,1
360119495,26467679,9
412229233,25246990,12
384374760,2657414,12
107833441,343560,1
488214948,5373528,11
4933285,494596,1
490530699,110280,12
614895405,37309453,12
393659831,559673,1
148832671,10095434,12
54153716,173961,12
645949788,34513315,12
555906608,796493,12
396232075,4424447,11
436027883,26258696,12
346627086,26059450,3
321103678,24766798,12
204846025,5200013,2
678000293,24168102,12
803052726,47882485,1
547077545,8524610,12
240517153,22915,12
538781827,26595776,11
507175251,1632916,12
615924081,26504978,12
567564932,37067268,1
696020011,2461045,5
325571954,15883386,12
365627314,10492048,12
493841261,23269335,11
412235263,30807278,12
580346265,26810021,1
631053894,44208798,12
673980442,15759629,12
149570821,18985156,11
732559439,1009065,12
458377983,8096136,12
614460886,43141021,12
683029356,1957372,5
428849669,5187955,3
563824609,18482905,12
585774884,13136107,12
474040757,7930825,12
706173098,47471613,12
693078693,48686461,12
357502573,2455842,11
134154980,3663132,11
483770417,13301372,2
747333163,33336117,12
442620841,3028912,11
795937896,51517968,12
166207502,961522,1
479112815,2559963,12
503335921,695292,12
578490240,8454469,12
792767072,53768358,12
7835052,5751,5
637737504,7008868,12
702701752,12693041,12
271921657,12950,11
273358803,4414023,12
735013308,3092138,12
125907522,7094867,12
508843951,298686,9
14461648,618804,12
503214401,29196086,12
288855636,19477573,12
233662995,9624237,12
173838761,810528,12
306472653,39760328,12
690560845,37002996,12
178703424,309469,12
663403920,32789315,12
485893042,47921,12
183703479,9026419,3
277744568,41536,12
423258158,306460,5
483213111,26448275,2
21425567,158177,12
620449867,682403,2
791209163,1031293,12
630586120,18164934,12
423405832,2383617,11
270883083,278018,12
211080548,3627682,2
149092619,17752,11
217710944,16714751,12
365646341,26682365,12
336261331,27439,1
597574813,262567,2
424387417,913283,5
111002462,71870,2
796738744,54979678,12
318568181,495028,1
317360454,276250,11
188149418,36979,5
230162849,177066,2
571913925,396356,5
237248988,19908980,2
583839893,2430774,12
292743588,3849682,3
711696335,49801081,12
155292528,5408744,1
273369869,10851639,11
333534533,23868977,12
317818075,23010174,12
338406964,20289325,11
36296778,44275267,12
459303655,19961056,12
734045612,40018245,12
376249401,184399,2
572526761,29508658,12
166879265,19985174,12
715201301,44572072,12
204133050,1945335,11
382050804,25027868,12
605716030,717,12
267078994,2872825,5
757028539,606760,12
193092839,253264,1
549185754,24099323,12
600436576,27653161,12
690220152,29813420,12
249716392,2990151,12
767530418,79370,12
477476142,9319103,2
34196079,1126926,12
529471131,7401425,12
101862354,4914453,12
444232914,20843135,2
188099299,1047970,12
510279147,4888040,12
144078883,2566953,5
343491183,2248653,5
233734861,14247809,2
541317617,20124413,12
313153991,23974259,12
292794838,12612514,2
271164941,2924362,5
618545750,33287218,12
708405808,38432508,3
557357816,34197,11
800591204,48455775,3
393766977,29408252,12
661039182,46622267,12
793218544,32070416,3
173537409,4469143,2
539288567,38386828,12
582477687,27949686,5
286771905,20753871,5
564605632,35461524,11
495295278,17347376,12
134020439,30873938,9
322942318,1717289,12
559141246,39626646,12
707953737,26455146,12
175675117,3900206,5
276451304,17552543,2
555612154,6434529,12
512350418,26046595,12
129227048,21920512,11
379192591,27688481,6
45985022,26989,11
768593703,38680616,12
653100092,44715104,12
363106069,205724,3
797641042,217686,12
543863782,2556904,5
460991545,18315,2
639445391,12549742,12
411544796,154742,12
470945774,19139806,12
365775911,27164415,12
526983426,2829947,12
271225194,50601,11
341943459,219642,12
651967134,39770473,12
477576897,338344,12
342624456,9432075,12
578207545,39581418,12
75979217,7010963,12
734433849,49314968,12
317160737,17525955,2
386816524,15164833,12
523307450,418667,12
599441201,15581201,12
490493459,564161,6
553850696,10110097,11
334690338,2043791,12
403859605,1855753,1
730449352,19317030,12
675848146,24317205,12
316294217,4544450,11
378078052,24642416,12
329367633,40405,2
190007163,412215,12
561538776,28981081,12
788731726,36250702,12
241161111,9320297,12
638859758,8350259,12
635045917,21244432,12
362333353,19940419,11
454473608,12261789,12
454785872,31884571,12
130952518,4814727,12
366354000,3215221,12
626734119,34481195,12
159521980,30873388,12
555376787,38954399,12
759328362,61963,2
635101588,11678529,12
298353276,6131798,12
239526208,19385289,12
746529780,330351,12
40772972,964142,12
471683205,34278572,12
264467250,18096566,12
8936518,1328236,12
103224507,9113982,12
632127700,39649311,12
182441100,11141838,11
334032400,5029244,5
205932559,21875,11
346964241,14650119,12
205932559,21875,1
793218544,32070416,5
676197969,45043227,1
680222473,47764347,12
216820721,17388540,12
560772443,8231627,12
292569995,9569536,3
519020330,463700,12
104849339,5928035,12
348273744,11796140,12
618754908,675411,12
623721464,40832437,12
774316278,488425,12
464987660,12846621,5
381830406,18361730,12
102730264,15794,11
13192983,1836367,12
692362000,46924613,12
144962632,1012148,2
733319747,563521,12
579386200,39202444,12
522065598,18853454,2
13738527,1791813,12
182441100,11141838,2
711408078,279720,12
393659831,559673,2
461607958,27583194,5
564246323,1535704,11
60051955,2260589,11
317333339,3944709,12
713599465,49091814,2
679739146,8587844,12
679860973,39145216,1
758250521,39824694,3
444807352,543637,12
272730170,2649459,12
520080474,3044458,12
197235342,15116785,6
561057779,39746652,12
449037248,3574775,12
728032978,38904667,12
219392201,2668171,12
337606330,457292,11
19543474,2289761,3
426882659,3393693,11
189590699,1751142,2
796092956,17314420,12
449115952,20424037,12
435148954,2928537,5
342243692,22688147,5
128603260,1035091,12
70502529,2965136,12
122971494,10679351,12
500152006,36008306,12
379007756,13804,5
27000182,5981,2
228029983,2688239,12
775571295,32404863,1
248878153,19504863,11
456528882,12998062,12
752511100,16736415,12
452551258,169574,5
126538780,25657,6
445842370,29310095,5
118169229,27546,12
271429136,958050,12
261557629,6741484,12
129364741,152578,11
186728239,17901688,12
262427020,18311159,12
806143213,23245410,12
716997122,45032302,12
166178076,4564132,2
388701148,102871,12
120733803,10497151,12
211429320,610531,12
511698991,2233839,2
156445790,13151186,3
582825978,30972814,11
207739395,102518,1
553198398,183124,11
568446786,40159282,12
305023538,18707196,3
770532346,53109372,12
204257360,48891,12
525295436,61962,12
422345772,1887556,1
381754090,22121576,12
183140654,11931879,12
785845867,48802918,12
215063986,561280,12
615643483,41011935,12
472279135,33965039,12
381376796,28397941,1
782853777,54173511,12
82047327,15573,1
410219591,17998,2
576346633,6070224,12
573881287,50903,12
350547035,20490542,1
615638940,40763827,12
635094429,3735544,12
560367881,39702599,12
213122177,14921,11
241593512,5299,12
639133010,44803758,12
458879821,4276758,5
473447438,230955,11
636992702,10866056,6
478653673,29631371,3
784873823,4422831,12
287001519,20447292,11
425113593,11447961,3
360112145,18527270,12
361464115,176801,12
421442251,840099,2
507719102,363342,12
763054260,39615987,12
547880647,27324924,12
43649460,3358025,12
83267504,6005420,11
354022597,206705,2
793218544,32070416,11
762422534,3494836,12
324144439,18938150,12
67175555,2699650,12
5179508,34956,12
413672589,26464364,12
188085479,383626,11
201011528,8936545,11
642988005,7975154,12
652892518,43866619,3
734414089,51305723,12
721130441,47965103,12
527390811,37282060,1
404192420,27338,12
63395792,4542094,12
508711808,26566628,12
672134441,4234236,6
173167234,4677863,1
359872525,27193010,12
470163131,4243698,12
478935964,4234576,12
598253598,40019790,11
673651138,43781815,12
218576921,46852,11
719240018,20164190,5
614266354,12939886,1
474634610,28790036,12
759707551,20003980,1
663390018,38414207,1
311520969,518916,11
485476409,31427041,5
597347108,171593,12
15126897,1810562,12
379837509,6310,5
620518198,33331732,12
611575826,44534,12
316294217,4544450,6
101484727,8980490,12
88683610,455874,12
137087381,10104201,1
89272417,193342,12
483836879,34587578,12
194792675,15673406,12
759163495,22313520,3
757150463,52386738,12
421912199,7995282,11
679322115,28435452,12
530293102,4390466,3
706007001,27072474,6
277594952,2369517,12
794079898,54480523,12
237643353,32387701,12
152433757,3327969,5
279875805,310708,5
213290300,11779116,12
631021594,26745213,12
86750105,31730,9
607815000,24340555,12
361929973,27320458,12
476131215,34682697,12
388134752,5248693,12
155292528,5408744,6
233865893,13441147,5
607535195,177619,12
587950824,2375508,12
296957099,18361730,12
604530792,1929146,12
318903361,24632688,12
494630504,29052228,2
723471146,36047287,12
729607007,12767523,11
28894068,670013,12
134737224,155110,1
498742655,36211351,12
661249254,64313,2
282894309,2114962,4
563097814,3794926,2
64801608,5467649,12
247025252,1581867,9
157725816,2911781,2
355359368,4887,12
547888902,517319,12
679165894,6273409,5
443548239,55245,12
188106925,1342873,12
480395913,1439959,11
446550596,5313706,12
480807573,29570161,12
140306518,1347837,12
172750743,9000696,12
692634504,3937571,12
594870752,4497,12
405582697,3983421,12
567058072,61763,12
206881093,1641338,11
470500164,11332655,12
250151424,344634,12
317618688,440467,5
210925999,19345,12
623401105,28039598,12
155137600,159748,12
362203687,23267186,3
389758840,27255787,5
446395828,4413211,12
264163228,689527,8
127860983,153295,2
313312311,1656653,12
728240597,47327453,12
498356369,36173536,12
583655433,1984807,12
30637307,226999,3
731347235,12767523,9
179840301,2071292,5
170784175,23408886,12
151745679,12805063,12
90367012,48596,12
106364889,16095,11
297959675,1696606,5
236800089,14231193,12
499147297,729870,12
689950598,240583,12
65905761,21171444,5
464570068,2397101,12
545312397,32290,2
675617755,37643999,5
791034386,54576938,12
370250417,1864131,5
157776911,3831118,1
611851353,25951500,12
367998638,3209648,12
635249862,17515034,12
500938549,3979351,12
341180410,15753220,3
530659381,37556148,11
784547999,54041704,12
6933880,968731,12
94408553,5302235,2
314435312,1030991,11
697789067,6269899,12
24703554,2167483,12
633864568,47669729,11
408160320,210453,1
317634386,24418098,12
694223255,24689167,1
191332832,2623498,12
231605340,742964,12
600848208,42283127,12
496148186,26520163,12
45492728,2380385,1
165381042,12346158,12
484353436,28508186,6
691041342,39502626,12
173465943,893411,12
750550211,11332055,12
738732692,18613626,12
354022597,206705,11
47773679,2326622,1
246580095,25735,11
273476415,12481353,12
252771188,20290183,1
524219443,14877447,12
237097914,17288411,5
148786558,12583071,12
691678104,48578562,12
248878153,19504863,5
263498908,2453243,12
199437044,244844,12
508557250,34072793,12
65365868,702389,2
780862478,8838946,12
512844680,5292388,11
219282878,45246,12
637286233,6197912,12
559805970,14192132,2
763289725,147476,3
164154704,12641326,12
299197437,5233774,5
596415778,34017758,12
295019671,22460688,12
313408804,171741,1
698518662,7857123,12
763099162,39769782,12
699377587,8825727,12
582249695,11361709,12
205076400,88324,12
773188017,53646795,12
775311402,31639413,11
439166932,1752185,12
48832221,2271177,12
481398621,2076061,12
337042259,258839,12
249379163,5822681,12
573235408,12767523,11
421912199,7995282,2
472528717,31860381,11
207068452,638709,12
188141805,3958289,12
228777650,757383,12
194179728,9304675,12
806698730,50953646,12
737475591,643710,12
156455919,12562693,6
92831895,3765806,12
564875030,585899,5
253227536,3152275,1
514791016,1919903,12
273047210,30139976,1
301120782,1021400,12
520576997,21344397,3
633623027,36628857,12
624679684,21654275,12
305805880,3528679,6
610035438,5082768,12
188085479,383626,2
498490519,8850611,12
646613550,13970703,12
614842615,39922676,11
105598790,6840854,12
594741263,16190519,6
152300266,2992829,12
608276417,12740460,3
665565232,44629742,5
699481924,3097114,1
504645790,10655280,12
364115911,7054969,12
454926464,1873322,3
628854820,9965500,12
127990109,414097,12
415932234,2665499,12
461261152,28425694,11
486366098,35402792,12
556029677,3027022,12
394422500,27115282,12
654578200,335298,12
28358980,34059,1
396976952,1802809,2
605712261,39594192,12
330313029,886579,12
753468605,70556,2
524395506,14877447,2
392451508,27650244,12
491510328,23581558,12
95605804,47139,12
339071886,54176,12
265321334,2248735,1
422486807,1777797,12
527554478,36002226,12
71135249,3119036,12
285696196,298622,5
573245027,33250591,12
262749756,2121712,12
526088373,35498881,11
296042621,2305561,12
724059795,21259772,11
598385489,30104769,12
89241029,2159211,11
454277293,565328,12
564605632,35461524,5
489144901,25979342,11
306203040,8692196,6
390982483,1082758,5
535171140,18902969,2
734719830,4529017,12
473895143,47894952,12
324592372,10952024,6
205668592,12305325,11
542448156,37663897,12
204604325,15796078,2
575843468,2435847,1
365959017,5954250,11
176419643,6741484,12
806629102,55579648,12
546111358,212808,3
738630123,623374,12
189462638,9760905,1
75371678,267577,12
180765826,1803784,1
651051309,1513051,12
331396242,23089224,1
579657169,1354291,5
218734052,73138,12
337386774,16565139,5
431665620,8943954,12
731848591,54085,1
675339358,43035376,12
721765640,40526725,11
249511943,18247837,12
583211097,2502889,12
578840218,15918467,12
181391240,3321888,3
591235525,14572060,12
68816395,55904,12
177363177,8272220,12
383633699,28268234,2
452551258,169574,11
208319464,16787904,12
771180790,50561306,6
549777146,19619949,11
515836071,19719159,9
570119568,40350662,3
642224346,948602,12
228463616,2823582,12
153106177,2978667,1
546196903,212645,12
167810629,10270722,12
424694421,1165726,12
154844465,13000483,12
106621878,4274363,12
465507551,12164751,11
28441828,2786,1
182636957,2293646,12
177562287,14275009,12
429181812,27003839,3
721605125,26712495,11
710896521,507399,5
741951282,38889092,2
534037685,2541931,12
707866268,4275426,12
521456868,37547154,12
301385714,428422,12
577684987,167897,2
158411372,6438,11
496792443,35375144,12
64801608,5467649,8
271921657,12950,1
704497249,36337046,11
523754623,19498990,12
749700839,7436762,5
553850696,10110097,4
510235665,36794355,12
215159643,60563,11
393659831,559673,11
717014714,28109091,12
594311534,3729318,5
439077749,661026,12
634155898,36266667,12
627300341,28281286,12
264682552,21311313,3
150586779,11056991,12
537092661,215935,3
700121797,49031829,6
527734993,36488023,12
416396896,19835450,2
87685927,372836,3
673533384,11730665,12
583474498,25955587,12
675682200,27941642,12
399793252,4901275,12
203000626,1011572,1
721366258,6771505,12
709891404,4115616,11
654783812,8923254,12
186730349,23638,4
603279013,13513485,12
677240264,1108866,3
562792297,3315188,12
45234442,4497777,12
176850113,8331582,11
410096348,30208420,12
50916276,4957518,12
768011186,9929093,12
803018458,13486344,12
29617135,9707,5
197066100,152038,12
713218256,2023819,5
466598833,17997437,11
102433852,1338835,12
18550851,1342339,12
116377805,10149715,12
770578399,50340136,12
753883262,28376510,12
138372499,1878091,12
132466211,3663075,5
70448208,79820,5
773125857,53649960,12
26850272,3033373,12
422445693,794128,12
246464963,6948984,12
397479848,7705535,12
74809444,4444245,12
9350621,31523,12
295332951,905957,12
82123308,14975,12
601240047,11944181,12
746191686,5603411,12
541302504,7862201,12
