revision_id,revision_page_id,tag_id
231677785,10955187,12
233391363,1192925,12
234538069,250499,12
235131990,621063,3
236298884,186367,12
236381043,17939116,12
236800089,14231193,12
237001374,7546657,2
237001374,7546657,11
240032905,2159571,12
240957937,6237101,12
241381517,2419014,12
241556955,340439,12
243298689,1505224,12
243806054,10593955,12
244244278,4080979,12
245627038,1650640,12
247428176,9011021,12
247770223,513390,12
248574098,19361483,12
249379163,5822681,12
249511943,18247837,12
249716392,2990151,12
250230905,7151015,12
250584713,13156300,12
250599080,11437460,12
255979484,3826186,12
257511874,749973,12
257616330,17260704,12
257821944,5777065,12
259446840,1569780,1
260494378,370200,12
261998682,20814036,12
262427020,18311159,12
264139159,195833,12
264467250,18096566,12
270883083,278018,12
271144333,5819521,12
274782917,3496777,12
279049761,8594361,12
279160564,11088787,12
279399842,1225277,12
280288982,9391217,12
280843981,160126,12
283657436,1171445,12
287480008,21656037,12
287648841,12262182,12
288147999,905957,12
288187259,20753871,12
288215170,14157939,12
288554597,21214873,12
289944566,2129433,12
290543613,6723276,12
290832679,22852319,12
292427156,1390721,12
293158937,22920162,12
293525954,23025799,12
296046004,3786128,12
296415662,3127711,12
298216529,17525955,12
298353276,6131798,12
299279801,23219427,12
300384223,4537429,12
301453772,13759786,12
302850746,10947294,12
306029924,1938147,12
307678587,1704694,12
307909538,23146406,12
308006005,2667864,5
308006005,2667864,11
308454146,22385122,12
308944166,20963041,12
310435405,6058229,12
310625785,19396977,12
310630425,14050139,12
312869160,11791801,12
313080733,13336602,12
313153991,23974259,12
313357000,7701849,12
314539055,20113970,12
317297056,239489,12
317333339,3944709,12
318038904,24062551,12
318223017,2221484,12
319653036,15190346,12
320175607,20401827,12
321121011,71802,12
322635207,33441710,12
323836267,24721032,12
324592372,10952024,6
328732129,1209269,12
329784247,20868001,12
330975478,1109042,5
331410359,11834004,12
331429481,3344140,12
331562311,1292962,1
331562311,1292962,11
332087599,17278765,12
334516621,7914076,12
334795055,19349826,12
334817498,20894257,12
335159687,717125,12
337577264,485643,12
338333531,7655634,12
338343081,402850,12
341602280,1018276,12
341620493,24113749,12
342356449,10688917,12
342383543,24326326,12
346918264,26373523,12
347666025,24528755,12
350434338,15313466,12
350800060,331417,12
351634842,11986,12
353597131,12959925,12
354624928,27451799,12
355234245,3953427,12
355785586,10914033,12
356372986,4312,12
357493881,26388815,12
357718014,16473469,12
359780899,22415493,12
360112145,18527270,12
360676541,27168600,12
361986768,27040057,12
363673533,8841760,12
364179638,11047281,12
364959826,12182330,12
365061339,22639679,12
365733706,2164293,12
366852450,25579142,12
367281498,9877115,12
367672173,55245,12
369933039,2182654,12
372213356,17592646,12
372607436,38373,12
373135780,2985832,12
373234612,26018664,12
373290502,2304760,12
376807497,5172504,12
378078052,24642416,12
378369023,8838371,3
379192591,27688481,5
379192591,27688481,6
379792877,27619651,12
380021883,20049668,12
381101987,1008145,12
381708286,8424173,12
382050804,25027868,12
382081922,21148665,12
382091200,27280411,12
384128947,27378644,12
384318552,427731,12
384374760,2657414,12
385444076,11311613,12
386816524,15164833,12
388255675,6831971,12
388708180,14724189,12
388779405,23404692,12
389413891,7315451,12
389758840,27255787,5
389758840,27255787,11
391595442,23769404,12
392533326,5035602,12
393216817,1753437,12
393344925,963152,12
394422500,27115282,12
394862911,501447,12
395853457,4500300,12
396903055,5571205,12
397423956,28658842,12
399197266,4267714,12
399317355,25443606,12
399975501,2533928,12
401953308,29860809,12
402848387,20596738,12
402889040,1157732,12
402970033,11024680,12
404208346,10956409,12
405582697,3983421,12
405615086,4639941,12
406389702,19946064,12
406982588,13991128,12
407677914,27542519,12
409176083,6954813,12
409470991,5757353,12
411544796,154742,12
412229233,25246990,12
413303187,28954854,12
413944576,30500243,12
414909872,392308,12
415317243,18396859,12
416798385,2530739,12
417200166,8612528,12
417476919,27657925,12
417924455,5469717,12
417948922,30939024,12
417969545,681535,12
418310049,169212,12
418442249,30939024,12
421641160,11783398,12
421912199,7995282,2
421912199,7995282,11
422644434,1621949,12
425671912,18194927,12
427212259,14274033,12
428705685,29230675,12
429181812,27003839,3
429310558,30343291,12
429319775,6215958,12
429463385,31796709,12
429604480,20156329,12
430276926,7060917,12
431279433,18285,12
431328597,1509817,12
432321353,31917288,12
434586955,33933753,12
434893913,29061888,12
435379280,20740561,12
436027883,26258696,12
438042314,8711384,12
438418027,27946453,12
438599251,5436324,12
439077749,661026,12
440908866,8384405,12
442767315,3004420,12
443540508,3422813,12
445832814,2081034,12
446395828,4413211,12
448277345,5038053,12
448484120,31614586,12
448486486,1629233,12
448747630,32909332,12
449220828,12017602,12
449582993,14810109,12
449706054,27504647,12
450565667,25206989,12
450853564,2367217,12
450959623,33077043,12
451872684,32313606,12
453405454,26552157,12
455114559,29044071,12
455151585,29633639,5
455151585,29633639,11
455460067,1411403,12
455692082,29196086,12
455709795,11968,12
455953804,29725372,12
456659358,28950717,12
457314033,741372,12
457839907,33557380,12
458377983,8096136,12
458753899,8490502,12
459303655,19961056,12
459933772,27042836,12
460391505,31055925,12
462195587,1970304,12
462515097,23411531,12
462763413,17617561,12
464150407,32774699,12
465553228,4231848,12
466038070,163892,12
468181642,7028414,12
468636913,3265937,12
469311680,619407,12
469735666,30470945,12
469767405,750049,12
471339333,34372191,12
473324879,34328218,12
474040757,7930825,12
474331072,7541765,12
474480128,11627546,12
474904251,13477836,12
476528714,1045380,12
476573414,13771134,12
476934378,3492217,12
477270270,18411400,12
477779950,19651669,12
477793168,12537116,12
480396179,1265234,12
483836879,34587578,12
484623079,31890787,12
486397080,13739823,12
487360207,31854275,3
488502199,20524263,12
488550880,18404191,12
488700363,35576776,12
489904383,15841922,12
489984465,602381,12
491510328,23581558,12
493160577,35859130,12
494119396,1789455,12
494220821,3824329,12
494778183,34856285,12
495153549,1307603,12
495295278,17347376,12
496148186,26520163,12
496253029,24923185,12
496381132,22087299,12
496724233,34250544,12
496932748,18024084,12
497365787,32260386,12
497947854,21282985,12
498490519,8850611,12
498498928,36185894,12
499005833,30821628,12
499290089,18868131,12
500149622,6118062,12
500152006,36008306,12
500372312,20581906,12
500977500,36229707,12
500992789,35766650,12
501127654,599593,12
501318084,30332742,12
502428698,2680305,12
503214401,29196086,12
503700916,1827374,12
504389773,31524181,12
504645790,10655280,12
505726331,31555231,12
505879480,24131322,12
506349039,31560106,12
506364984,6438103,12
506757574,3256380,12
507954417,7561720,12
508692003,2676045,12
508831426,6357532,12
510279147,4888040,12
510280061,163571,12
510551762,1435715,12
511494998,7671575,12
512435843,31384839,12
513972773,3011180,12
514741418,1445621,12
514791016,1919903,12
514898711,9547085,12
515607844,4533368,12
515688568,18711834,12
516893609,21875,12
518101415,23923240,12
518505736,1885109,12
520352311,3206374,12
520784464,19929484,12
520793401,30822189,12
521010846,7828470,12
521522311,1264936,12
523106112,25674712,12
523670526,666476,12
524520851,720204,12
524828364,30286002,12
525295436,61962,12
526524019,37021699,12
527146038,31770697,12
528805210,5213977,12
529529496,33310381,12
531278991,160798,12
532216211,16512142,12
532600951,19113135,12
533154814,1792122,12
533389124,32463320,12
533889924,37482194,12
534037685,2541931,12
535042020,20882277,12
535095980,1154952,12
535747288,2808522,12
536031546,1378831,12
536503782,10285489,12
536629489,37760396,12
538361825,38308828,12
539366734,36795070,12
539574795,4202928,12
539596656,12681072,1
540728714,2206008,12
541302504,7862201,12
541317617,20124413,12
541935269,5869518,12
542448156,37663897,12
543006357,4980379,12
543523215,35576776,12
544721830,23723,12
545280219,37804859,12
546196903,212645,12
547278507,31989893,12
547768952,38666248,12
547880647,27324924,12
548205953,30497138,12
549185754,24099323,12
549726004,20412851,12
550079558,5979840,12
550108084,12873676,12
550227407,24952242,12
550281837,35897644,12
550573371,37208831,12
551424594,5228409,12
551653238,37633514,12
552009961,37050763,12
552529427,3461736,12
552630725,8096136,12
552689888,28423711,12
553724147,18083087,12
555305683,27174936,12
555376787,38954399,12
555959633,35920606,12
556029677,3027022,12
556400101,16152986,12
558839696,29475589,12
559466545,15341,3
559466545,15341,6
559524328,1128456,12
560367881,39702599,12
560493023,2996040,12
561057779,39746652,12
561208305,35398563,12
561768630,11835915,12
562881883,24010246,12
563131406,35818437,12
564269941,7905508,12
564605632,35461524,5
564605632,35461524,11
564906106,8289858,12
565395302,14303891,12
566234046,37618207,12
566309084,34384556,12
566896668,8112015,12
567547394,37310013,12
567981894,40142158,12
572975395,39026706,12
574141812,28055293,12
574732095,23398844,12
575027205,39955405,12
575430712,38306138,12
575512587,37501817,12
575797088,35278446,12
576086989,1647678,12
576346633,6070224,12
576533046,9966036,5
576533046,9966036,11
576759061,40768837,12
576807973,42981582,1
576807973,42981582,11
577001785,8392018,12
577145782,1031258,12
578490240,8454469,12
579386200,39202444,12
580135636,39368493,12
580237399,20817284,12
583469417,37011287,12
584117504,3744231,12
584344950,38282500,12
584428801,302754,9
584498564,1022953,12
585604280,2695055,12
585997699,374328,12
587950824,2375508,12
588182443,5842115,12
588521840,39762022,12
589154112,32525210,12
590194569,3302836,12
594483347,30270444,12
594741263,16190519,6
594741263,16190519,11
595096671,39453738,12
595116437,6719153,12
595291978,41909178,12
595796664,46924611,12
596415778,34017758,12
597347108,171593,12
597781678,3024444,12
598104169,24912769,12
598114983,27166800,12
598385489,30104769,12
600436576,27653161,12
601310209,14887546,12
601386776,10229417,12
603236246,443825,12
603495573,41678555,12
604038351,36448923,12
604041407,39738881,12
604723330,22038550,12
604747265,8336313,3
605402009,40973020,12
605931486,39795211,12
606835485,7519180,12
607344277,34497947,12
607856336,28209,12
608015238,21355232,12
609189137,41362964,12
611309928,4565593,12
611480732,38298344,12
613382181,2838781,12
613468569,8666640,12
614597798,43065322,12
615638940,40763827,12
615643483,41011935,12
615784047,1915591,12
615924081,26504978,12
616724889,40515523,12
618121741,43361393,12
618145267,2092046,12
620563979,43202475,12
620796680,20983917,12
622123516,41203380,12
622724493,25857222,12
623554373,6368074,12
623721464,40832437,12
624679684,21654275,12
626703817,39802394,12
627037743,27850288,12
627300341,28281286,12
628854820,9965500,12
629002128,18077237,12
629220033,3023573,12
629434983,41500734,12
629507656,39516480,12
631021594,26745213,12
631698901,43925242,12
631977673,8564381,12
632127700,39649311,12
632278052,37719213,12
633673277,21621163,12
634155898,36266667,12
634288386,519638,12
635101588,11678529,12
635103906,7299082,12
635197892,24940038,12
637051858,4888040,12
637194014,216204,12
637722518,36434137,12
638849523,44743779,12
639133010,44803758,12
639295529,39403743,12
639724559,38742300,12
641153819,38464942,12
641382159,3159979,12
641773415,172601,12
642007756,213266,12
642287674,37716939,12
642568250,29827441,12
642988005,7975154,12
643430482,43809919,5
643545895,44797951,12
643738358,28425088,12
643874049,16337628,12
644695390,21249839,12
645536448,31969,12
645999058,36546160,12
646396637,44665718,12
646457656,11658927,12
646537603,7454967,12
647583616,21183966,9
647583616,21183966,11
648274864,5681991,12
648964119,39516480,12
649063430,42555980,12
649410846,7662687,12
649959311,643649,12
650226720,43186905,12
650470248,311103,12
651145980,42341663,12
651370493,19017269,12
651459026,43682251,6
651967134,39770473,12
653100092,44715104,12
653567140,42656598,12
654783812,8923254,12
654993150,21193336,12
656276944,44706190,12
656717503,25234473,12
656780478,41935324,12
658957457,42772919,12
660274680,31714086,12
661313479,2240577,12
661547852,45320209,12
661630708,23230,12
662342045,41952759,12
662700686,22065337,12
662794948,46599780,12
663289396,3070086,12
663403920,32789315,12
663475598,44799203,12
663792606,689493,12
664041482,38285347,12
664276710,43677941,12
664609797,44737522,12
665077623,46867822,12
665078812,39271427,12
666062317,32041,12
666083303,24938299,12
666136365,38830520,12
666843762,10201724,3
667054735,3450734,12
667399043,13014023,12
667537969,29132017,12
667711435,45427077,12
667722877,39481053,12
667899160,46258298,12
669566469,39831490,12
669573003,31168637,12
669799466,36652636,12
670141438,19536220,12
670310978,43061569,12
670448544,1279759,12
670804457,2192619,12
671020525,19443633,12
671170449,2092499,12
671645919,1268326,12
671719902,3714372,12
672561450,3991913,12
672789739,4246279,12
672885032,44705093,12
673162219,28108768,12
673162431,14417618,12
673166442,44084397,12
673533384,11730665,12
674702966,47308097,12
675292156,1235860,5
675292156,1235860,11
675339358,43035376,12
675682200,27941642,12
676461194,7954289,12
676606296,38795806,12
677309662,25634562,12
678719933,47524298,12
678775628,38484910,12
679165894,6273409,5
679165894,6273409,11
679322115,28435452,12
679500698,7957688,12
679739146,8587844,12
680591001,42626336,12
681390992,37884643,3
681390992,37884643,11
682021165,46340597,12
682373227,61963,12
683452421,47963283,12
684143616,48048483,12
684257945,101743,2
684257945,101743,11
685388085,4406242,12
686352213,1463363,12
686795895,45037992,12
687491865,1140114,12
688616436,3035968,6
689175926,47037412,12
690692995,12369642,12
690794126,8854150,12
691464164,46468102,12
691695220,14256525,12
694010700,46627463,12
694535317,47879215,12
695595386,44553996,12
695742687,37902337,12
695771691,36402931,12
695889505,13194746,12
696226815,343554,12
696372735,12419882,12
698518662,7857123,12
698521299,41029911,12
699003305,46340479,1
699377587,8825727,12
699537985,31539801,12
699781401,524841,12
700779574,10270280,12
701012393,48901589,12
702701752,12693041,12
703689340,34271106,12
704124491,39532692,12
704298551,38179119,12
704762881,46433881,12
705666446,38546462,12
706173098,47471613,12
706275392,4378574,12
706543918,7083395,12
706955750,46820208,12
707725002,5743345,12
708797662,2455439,12
708954868,200563,12
710550707,5479865,12
711197135,1984697,12
711364591,2700625,12
711909385,22443419,12
712223161,2229178,12
712678672,10003856,12
712774587,49316931,12
713829837,11062654,12
715000338,153851,12
715201301,44572072,12
715512521,36020904,12
716003734,50231240,12
716180357,48681635,12
717014714,28109091,12
717094725,24436707,12
717359611,13274750,12
718235805,49008928,12
719258156,5998803,12
721002334,50546338,12
721366258,6771505,12
721383901,24658400,12
721540252,18797258,12
721550027,50368096,12
721897847,26354322,12
722515885,43780,12
723436655,22360,5
723932093,4004747,12
724059795,21259772,3
724059795,21259772,11
725799037,34741647,12
726359461,36515116,12
727133351,50226533,12
728032978,38904667,12
728522313,48348359,12
729644772,4224547,12
730219755,24494484,12
730449352,19317030,12
730639800,28051908,12
731930970,37594224,12
732046127,43771597,12
732727458,721769,12
732859681,1152442,12
734414089,51305723,12
734719830,4529017,12
734954295,28323576,12
735013308,3092138,12
735547881,49622588,12
736873349,12063684,12
737464971,2888188,12
737475591,643710,12
737754986,47337226,12
738376094,17663065,12
738732692,18613626,12
739316273,28643661,12
740330517,47556825,12
740939700,40089475,12
741425938,51729586,12
741570090,51356323,12
741936408,18227708,12
742431858,1649588,12
743156830,1682054,12
743872359,19850127,12
744071844,3353715,12
744286517,3605,12
746909057,2134373,12
747639142,1088867,12
748659358,30158363,12
749820966,49052900,12
749960572,13265697,12
750550211,11332055,12
750748429,49244165,12
750934717,21081380,12
751408435,52127956,12
751570215,49265525,12
751933684,24351218,12
751989077,51735187,12
752511100,16736415,12
753838548,28730455,12
755555867,50284328,12
755651032,1769293,12
756292605,52650652,12
756432611,5292902,12
757150463,52386738,12
759153086,50287600,12
759788730,15830654,12
760924606,38874209,12
762221346,26163923,12
762295615,24061473,12
762459639,4576289,12
763054260,39615987,12
763099162,39769782,12
763282544,42332891,12
763797995,47843413,12
764819859,41920109,12
764909766,47104345,12
765487177,328687,12
765531903,25511683,12
767015175,44557896,3
767392132,51239089,12
767776322,13687975,12
768032295,52076032,12
768063265,28847569,12
768230072,44422306,12
768971212,12484696,12
769496169,1019572,12
770048166,51837893,12
770304516,46873951,12
770532346,53109372,12
770786564,52992937,12
771101109,51428083,12
771419448,49208411,12
772269187,52825038,12
772695991,1355448,12
773212177,53643237,12
773386394,51601654,12
773813809,50702780,12
773948440,44570458,12
774204208,14791972,12
774316278,488425,12
774319362,30345655,12
774474904,49602286,12
774872034,34598502,12
775220627,52836376,12
775537767,1272729,12
776132214,29460601,12
778383315,17123071,12
778539791,12815540,12
779294663,10816981,12
780370007,49778373,12
780483672,31594700,12
780701672,23973262,12
780875380,52973326,12
781001330,32174870,12
781190303,10537296,12
781217642,49556798,12
782004798,53383218,12
782916969,31802641,12
783070147,11730665,12
783799954,40950178,12
784181224,38115379,12
786544948,4158595,12
787130654,21157537,12
787597893,23144795,12
788731726,36250702,12
789836802,1387382,12
790572032,19398198,12
791209163,1031293,12
791814549,53518166,12
791916675,7456590,12
792140498,36702020,12
792276016,54510179,12
792767072,53768358,12
793227996,53718413,12
793390156,2688767,12
794053428,30511047,12
794079898,54480523,12
795180028,18654333,12
795298688,40203246,12
795592854,40102183,12
796086761,48727875,12
796092956,17314420,12
796427363,10149906,12
796738744,54979678,12
796812285,26544841,12
797131972,54510451,12
797441032,47073293,12
798559034,16078,5
798559034,16078,9
798559034,16078,11
799059104,2689132,12
799167164,673546,12
799343448,45421322,12
800266150,23133297,12
800657077,51552988,12
803170773,40853273,12
804999633,43652272,12
805048832,3383420,12
805225514,455258,12
805761983,293845,12
805781202,29874086,12
806496601,12911473,12
807065709,692891,12
807738513,539078,12
808055219,587642,5
808055219,587642,11
808275662,35232235,12
