revision_id,revision_page_id,tag_id
639445391,12549742,12
470945774,19139806,12
578207545,39581418,12
75979217,7010963,12
523307450,418667,12
561538776,28981081,12
638859758,8350259,12
454473608,12261789,12
239526208,19385289,12
40772972,964142,12
471683205,34278572,12
103224507,9113982,12
13192983,1836367,12
692362000,46924613,12
13738527,1791813,12
272730170,2649459,12
449115952,20424037,12
70502529,2965136,12
122971494,10679351,12
806143213,23245410,12
716997122,45032302,12
120733803,10497151,12
568446786,40159282,12
204257360,48891,12
785845867,48802918,12
215063986,561280,12
782853777,54173511,12
573881287,50903,12
241593512,5299,12
478653673,29631371,3
43649460,3358025,12
5179508,34956,12
652892518,43866619,3
404192420,27338,12
63395792,4542094,12
359872525,27193010,12
673651138,43781815,12
15126897,1810562,12
620518198,33331732,12
101484727,8980490,12
277594952,2369517,12
476131215,34682697,12
318903361,24632688,12
498742655,36211351,12
247025252,1581867,9
140306518,1347837,12
594870752,4497,12
498356369,36173536,12
151745679,12805063,12
90367012,48596,12
464570068,2397101,12
791034386,54576938,12
611851353,25951500,12
6933880,968731,12
317634386,24418098,12
148786558,12583071,12
295019671,22460688,12
773188017,53646795,12
337042259,258839,12
228777650,757383,12
194179728,9304675,12
156455919,12562693,6
301120782,1021400,12
646613550,13970703,12
105598790,6840854,12
486366098,35402792,12
422486807,1777797,12
262749756,2121712,12
296042621,2305561,12
806629102,55579648,12
546111358,212808,3
431665620,8943954,12
208319464,16787904,12
570119568,40350662,3
228463616,2823582,12
424694421,1165726,12
167810629,10270722,12
521456868,37547154,12
301385714,428422,12
510235665,36794355,12
215159643,60563,11
700121797,49031829,6
399793252,4901275,12
603279013,13513485,12
50916276,4957518,12
45234442,4497777,12
102433852,1338835,12
116377805,10149715,12
753883262,28376510,12
773125857,53649960,12
26850272,3033373,12
422445693,794128,12
246464963,6948984,12
74809444,4444245,12
9350621,31523,12
601240047,11944181,12
743251146,48732037,12
502025070,703111,12
224500668,43922,12
631075565,44210188,12
688788525,1925219,12
370949952,27896338,12
709432831,49721277,12
166967351,13907740,12
3179674,457822,12
609997386,39476129,12
23823756,2680529,12
468424641,38481328,12
702612278,49279587,12
175513215,14540632,12
88130316,3744098,12
25052141,2811248,12
385978769,28893908,12
256846553,36741,12
700790525,47287412,12
387322233,28761192,12
301224067,23551844,12
797387012,54554020,12
26415789,2992608,12
734480287,11568792,12
325123826,24999365,12
442991113,20961003,12
699167703,49060074,12
464044054,451160,12
562767736,39854496,12
423106372,36889074,12
403074069,30105312,12
714192701,47030893,12
346369194,26340107,12
724781102,50003748,12
189083894,157470,11
253990544,20072728,12
335324400,25646701,12
649202160,44704978,12
693899682,48738235,12
462578745,23680998,12
32726276,9287211,12
320489054,67243,12
151610008,1391034,12
572712346,23389604,6
508680183,21698781,12
777978469,53702734,12
788505446,61827,12
407468388,18175,12
259517769,11884,12
767791834,53331409,12
44833395,971451,12
563490325,3626593,12
175257487,14524264,12
387206657,15673406,11
29610323,5703,12
273990059,21750961,12
195593662,23205,12
336303587,6033331,12
92757930,1354779,12
50705750,4939408,12
263965540,17856891,12
337464090,5518390,12
11090774,1601114,12
91631888,7756924,12
176035867,14520703,12
357942972,14609625,12
493783510,1825751,12
614202394,42888871,12
599644897,39199024,12
784362262,54249539,12
204729311,2917577,12
719519542,31306704,12
742958652,51743279,12
382449428,4155443,12
364343968,56494,12
596579977,2157084,12
235058885,15274957,12
505119775,36571276,12
27346499,3077733,12
448448292,27118200,12
107146536,7945420,12
652892518,43866619,6
458241462,31788792,12
328689204,24879097,12
591034741,36172290,12
495980178,92066,12
473335518,34218029,12
5821046,7004698,12
550144803,39098931,12
673047048,47337093,12
515596054,37192220,12
551669219,39187918,12
248927137,158771,12
659530672,46538692,12
490475247,78428,12
294873154,8074817,12
246404108,356970,12
653223536,46208957,12
572712346,23389604,3
630614259,1630146,12
19193053,909423,12
525975992,35833327,12
111280410,8133574,12
497287068,36120723,12
750195621,52312047,12
766685759,1510351,12
391985004,616114,12
135041149,291807,12
221094276,15143742,12
38682650,3990125,12
41813812,4242822,12
790626006,54556686,12
250474926,60633,12
692539829,43405357,12
62176252,174151,12
249711406,679693,12
21764953,95737,12
695383348,48828227,12
506817569,36690459,12
248830203,28288,12
163851663,456959,12
303808140,1562935,12
68870291,5203666,12
679863844,23794697,12
47854209,3218316,12
378423512,169945,12
94974876,3556471,12
749499302,2432812,12
381625758,1100006,12
691514415,5900461,12
439135970,60089,12
27318752,3075011,12
382609353,170430,12
605597995,945290,12
422066367,3032484,12
112291577,8943712,12
149564280,737429,3
486485833,35413708,12
409924002,1658047,12
252191139,7826505,12
32654722,482533,12
367451386,27681614,12
420228024,31266662,12
265363120,9411948,12
46512319,4321873,3
567913360,40202300,12
23315400,50405,12
623659355,1803607,12
405921573,28660188,12
392162501,331363,12
675536409,43792556,12
153696076,1160830,12
375089411,7434619,12
43284976,4353478,3
175493943,14114787,11
282975857,1974434,12
582243761,37748613,9
700098321,42455794,12
129714780,11148572,12
148224534,4773124,12
593637637,1360797,12
369992359,38245,12
495723296,10599984,12
640951243,44940793,12
612761865,30207256,12
20181501,2369166,12
24873006,2844351,12
648223162,30037291,12
583252721,9813948,12
597195747,497592,12
285987342,871579,12
775308519,524658,12
129630024,3041968,12
377277181,27968365,12
105994532,7958128,12
582122108,36017606,12
704999885,43835201,12
735135319,51360279,12
283459035,1038194,3
591462961,35818554,12
36104191,595,12
225780850,10977227,3
389729217,29131236,12
79212367,700310,12
603440859,361527,12
663591126,9600513,12
606787129,39801801,3
224664049,18370561,12
526715445,37271778,3
215516492,17654832,12
330918266,25387624,12
642506343,37169264,12
511417996,36957210,12
535495991,38000056,12
144704951,1253317,12
610130190,42698614,12
318469556,24607253,12
469012186,34249826,12
30929316,2724616,12
432825352,23765866,12
248639663,11464120,12
31675966,552381,12
18842494,2235341,12
165497645,13793638,12
2880168,521157,12
4246534,80224,12
598913023,1335978,12
277348030,1296564,6
335718348,4877697,12
342369268,2567716,12
272357366,21643540,12
255628257,15622490,12
518493841,37357913,12
325220313,24873031,3
515646688,153797,12
619209246,8130461,12
682687064,42444086,3
513821477,3330033,3
513827359,31867303,12
143630517,12174839,12
535893603,17780945,3
133451547,4921439,12
63051714,5906381,12
209761888,1592263,12
177887617,4146319,12
211898568,456482,12
343529955,24213845,12
7487232,152612,12
191709801,15773835,12
635418181,1974184,12
12093051,158585,12
446057125,11685502,12
699575503,331657,12
20424487,2121823,12
634128064,44368748,12
574961200,8273109,12
301502129,23442113,12
184962043,3038773,12
61729064,5800959,12
263019871,20911851,12
732522486,45534716,12
596958680,5108238,12
177538433,10047588,12
215136949,17627213,12
210342484,293722,12
509894033,2858718,12
528364996,37946170,12
483925802,1647602,12
717020417,48821873,3
244094771,19152109,12
477315155,3318024,12
220715508,724645,12
655449293,46348510,12
128250224,4812107,12
44815445,2330697,12
637870988,44701121,12
2970351,560847,12
100903582,7683330,6
301270028,23554560,12
9716433,1424008,12
145808995,11559738,12
70843168,269340,12
341112897,26017072,12
215159643,60563,6
245216531,19773881,12
506283323,31742976,12
18126803,8286632,12
474479826,34572237,12
422931898,3039885,12
175493943,14114787,2
495522423,25693556,12
497565699,25640730,12
231266068,18812209,12
234101203,19023593,12
342333984,3304057,12
608712004,42764857,12
350534977,13209000,12
302205706,380456,12
144013384,9250100,12
438634050,15550180,12
457554785,5041167,12
99980712,7597825,12
191249794,5140230,12
366339700,25220821,12
382977017,10686236,12
585861899,41265019,12
419474551,30733632,12
684843571,3071227,12
26741844,3015439,12
668046687,46933804,12
192614267,891168,12
131972960,11023796,12
176483700,5228297,12
108374628,594639,12
589173021,962384,12
515088581,37156884,12
200137109,199097,12
203679342,16789632,12
668532671,40362553,12
178040550,14713754,12
46683256,3974262,12
574337557,20326377,12
725295666,50810773,12
322630408,144156,12
562361811,26588459,12
182136773,14163667,12
693934964,47696122,12
8789512,1239586,12
782421340,43557664,12
365574208,6804136,12
400126861,1134236,12
132820747,66417,12
696569526,48897668,12
598455238,31673918,12
598182681,42099345,12
735104407,43781815,12
593127696,2057290,12
111838702,9790533,12
340018627,25703826,12
232625179,343524,12
380158795,28464258,12
120496991,1163105,3
171080731,1072993,12
582243761,37748613,11
197295568,16220811,12
712678252,49994643,12
100382377,8898707,12
802329049,34205758,12
46190430,4416557,12
35065183,3259109,12
498301241,36183941,12
462444830,29826781,12
352562165,718196,12
58584318,5559175,12
547015023,38921861,3
19010156,1752878,12
641700899,28557237,12
580491130,57230,12
726305312,50825018,12
774572651,37287959,12
591143818,41630866,12
430818044,31223083,12
288394472,146054,12
266147547,8096709,12
483751808,35208260,6
521108820,16793965,12
145813983,11525491,12
600225261,42219186,12
732427449,43441500,12
319804292,24661696,12
81972684,150340,12
690484593,524457,12
166279581,30865682,12
714252082,1000530,12
287946297,22684139,12
543582398,37047152,12
38473833,3979621,12
341408329,26010857,12
371221911,21534755,12
513611232,37065827,12
528318602,6546918,12
408446428,163282,12
593134990,14977455,12
523579350,3870643,12
675774006,627175,12
583539430,41180634,12
5402736,30873935,12
206380467,8394551,12
646563830,18956084,12
35945719,456614,12
512256144,36174878,12
364535491,25621202,12
287897207,22680849,12
436493740,3476965,12
563102658,39880306,12
352103043,26704040,12
157036715,2700896,12
517558713,30476775,12
65162297,6066207,12
88903106,230107,12
397108227,2348788,12
756421232,3865140,12
569501282,36269674,12
762707205,3605019,12
54324006,215829,12
5166514,895794,12
58541021,5555789,12
558956377,22314953,12
492820230,35836683,12
393775711,12504513,12
345432228,24075895,12
14964642,189568,12
169431803,3581775,6
550370737,23542063,12
637074531,3133951,12
446175409,32831553,12
460956698,31993542,6
191710506,3429393,12
112030020,1627404,12
199762683,3089253,12
64061419,963737,12
430885317,31882245,12
753424301,50032487,12
168198229,98933,3
368398301,179348,12
52211284,710034,12
458597605,12632952,12
772159510,17982145,12
564472976,39207471,6
316604097,1461519,12
252811054,5704942,12
72681622,5262764,3
74014039,65459,12
288132875,18169207,12
140971281,763452,12
161789003,13535882,12
117095952,1276221,12
464660708,2529197,12
45985022,26989,5
172839325,72677,12
647526292,378466,12
765716166,53204424,12
560726740,52790932,12
102472635,9051643,12
173293868,1668192,12
204794366,43461,12
474838228,26823325,12
646999615,45393117,12
42076856,1137578,12
732912447,1545193,12
736116556,937139,12
322540617,24874226,12
146877512,3171159,12
776816439,53667484,3
255180762,20497527,12
561332521,38558169,12
697936166,48723858,12
574701462,2154403,3
314202946,24357253,12
284505702,3992164,12
778350468,53872642,12
3616093,23900788,12
320660711,9134518,12
142110470,12002927,12
642072376,45017258,12
119993763,57721,3
85657697,7772165,12
53988911,723489,12
609522734,42822402,12
480747150,16677938,12
567926214,36499823,12
407018085,25223737,12
629588039,31155656,12
537534529,23913127,12
145902448,12227487,12
25156651,2636867,12
727209086,50935610,12
111818368,827818,12
61549691,322147,12
618580333,37884643,12
240349496,18767391,5
293523802,23026261,12
83522756,1986724,3
5580954,948716,12
586984692,2721921,12
388809685,12809829,12
582614474,41144986,12
301923120,23487074,12
132192247,19344515,12
764570876,17400964,12
270737729,6538152,12
200047165,4307940,12
621027640,37400093,12
259133038,20553594,12
28841121,1142605,12
415768410,30997711,12
128350479,5187955,12
385290846,21044327,12
776620575,53771742,12
189546831,15418317,12
274714472,4150511,12
706799075,48370378,12
681373988,47840834,12
124910058,33060,12
31100299,1267260,12
269579202,997410,12
671790206,7957263,12
344517569,1033540,12
501189318,287666,12
441885197,31160821,12
174513922,1183089,12
757324780,962660,12
745857933,52077020,12
715077730,26731123,12
176620534,14618098,12
10051520,18490,12
454853993,24604415,12
314845127,23274276,12
189083894,157470,6
355129267,26903310,12
415092074,30957668,12
18565066,2209422,12
590083430,39206125,12
222684668,3365956,12
415771711,29827026,12
647346037,171988,12
620732457,27829426,12
371959143,92035,12
643426625,42218957,12
18335468,91347,12
231859821,526734,12
621336006,7577577,12
163505943,13658446,12
743242178,12211231,12
532678204,5161596,12
143497613,11254288,12
515674114,353068,12
468964456,31890084,6
510759510,36749653,12
105414704,440652,12
33407037,3581195,12
175455800,5613613,12
298142710,23316982,12
534831667,5856290,12
558311360,39577360,12
277424472,21435229,12
585308573,41317075,12
736762732,7810363,12
3775721,78255,12
501418124,36372567,12
100416976,8901174,12
532930788,847716,12
288431962,15520871,12
494657976,35122441,12
387206657,15673406,2
468775250,34222163,12
262049734,20958919,12
66796294,2312097,12
791528236,28562675,12
541932885,38697890,12
70714576,2169767,12
643637899,43446866,12
371519397,26963258,12
330891532,930659,12
147156629,339365,12
101733929,13035,3
414664949,349251,12
497035948,36035902,3
109858511,69708,12
306862647,23912807,12
156466251,10102795,12
346890914,7478728,12
62690931,5878930,12
622340703,21460495,12
389271116,1795706,12
225985546,18458459,12
12045143,1710306,12
10256964,1209609,12
196580429,16162556,12
128081740,1852702,12
388725007,29056382,12
592705119,33489799,6
449200090,33010213,12
18827944,2233839,12
704474042,49397192,12
434153624,3779694,12
147423245,2148373,12
389979579,8763649,12
324363357,12203316,12
448093216,29790718,12
305377919,361005,12
516678406,9077517,12
158329490,13295606,12
3739709,400181,6
316692779,11633375,12
719998912,50527749,12
349571137,15374313,12
437494163,32291509,12
672169058,31788308,3
226242349,39138667,12
364990279,27536205,12
46512319,4321873,6
28790427,2429942,12
33669835,3601869,12
721629135,42275803,12
791390211,52855470,12
369549758,27803382,12
357508074,27053926,12
271489586,21586858,12
696403767,48887596,12
798943900,7238752,12
526576161,37836684,12
577039002,40784524,12
54975684,1243547,12
72681622,5262764,6
43393026,3058028,12
292884485,14187531,12
429137235,2212439,12
162980767,148907,12
12189590,4689264,12
259050084,20597634,12
5627401,954381,12
660090515,20112640,12
40142967,1446408,12
309966106,24106315,12
284673221,277037,12
73236177,730403,12
375118912,28133771,12
411836017,1235922,12
6159866,930832,12
449178207,7375831,12
255777153,13521735,12
15364800,18000,12
46232075,3469326,12
677904368,47629542,12
487120926,5030669,12
60027955,5668667,12
571348258,36767245,12
234024352,4099353,3
491253310,35749273,12
211930794,17387785,12
13564427,1869630,12
299479589,21308853,3
776816439,53667484,11
132756568,1543980,12
262054574,20959191,12
11971341,1157288,12
3739709,400181,3
437273405,32275093,12
562523338,39719537,12
448719932,30429305,12
743188592,51839739,12
669335463,37838430,12
614181214,43130089,12
101977198,93380,12
521586618,32282910,12
66428156,1681603,12
170211361,11055134,12
711943364,49946250,12
487983896,35538266,12
99615602,894013,12
633016810,183481,12
633329527,41426356,12
99942857,8867116,12
101733929,13035,11
712786448,22060082,12
5086348,403069,12
128054589,2849652,12
233550943,236447,12
294919235,85432,6
210206532,1240600,12
212961269,6361262,12
216374060,9258489,12
162681164,2591851,12
194170067,27717,12
27893943,19331,12
201749994,3025906,12
104659378,9148559,12
3412132,629219,12
379844089,19088721,12
686254750,32153038,3
625001710,43793075,12
665860936,46911806,12
215682414,17666091,12
231233344,4372913,12
598507676,41525300,12
346782629,12707992,12
19592907,1569972,12
376798183,27717943,12
649888333,37313282,6
476934809,5715768,12
799656240,37487024,12
5955638,535114,12
338324074,8330081,12
785240782,35334756,12
370578713,1926173,12
635045092,43346280,12
487029665,35471272,12
677975537,37772358,12
680267213,47769382,12
509006106,36819943,12
703030140,48538183,6
113998267,4277518,6
592462830,24190819,12
26818430,181415,12
753380967,30727765,12
22661196,27687,12
677711292,16478687,12
676627352,47507121,3
137359297,29629850,12
64015828,5979840,12
66346552,11173692,12
699639330,35078858,12
508767400,631118,12
414757402,3328433,12
685439887,35348999,12
18613907,2213903,12
386717070,5288401,12
401309173,29969996,12
765112013,53080200,12
10864849,50116,12
133944088,432556,12
111315405,44519,12
163549222,2046320,12
217612406,4445580,6
370071631,27760403,12
375531039,2742986,12
635353579,43298789,12
344930663,24370270,12
746105606,51229976,12
720096686,50532086,12
494596179,35946802,12
673455001,47256123,12
679633938,47731461,12
776816439,53667484,9
783366692,45379814,12
165441406,19914843,12
75524871,881960,12
224006788,12086279,12
472187530,4224812,3
520894237,37149871,12
325745255,22838647,12
612104854,12449312,12
170360135,14161209,3
468296362,34217880,12
712898142,50006030,12
401514648,28085755,12
73750819,825716,12
11076091,73087,12
749484978,1673723,12
457616471,24008332,12
666451255,1698973,12
705590533,40307233,12
317160186,24523688,12
292308154,145320,12
666723723,46965755,12
422850054,20921498,12
482216395,35098494,12
394770579,21652795,12
645568654,3368907,3
555678739,38899064,12
672139682,27425480,12
188510929,3513159,12
622604252,11512180,12
100925853,8939394,12
114759855,7253511,12
722508298,50660171,12
297245885,111690,12
311414630,5695158,12
228329835,14870870,12
619950554,39868672,12
116414236,10152467,12
325310931,10442352,12
259270123,20608743,12
535386728,38355816,12
90227727,5444587,12
228189784,18604315,12
323902197,4095973,12
474549511,29202601,12
95451813,8524610,12
12297029,1730774,12
323705478,13288,12
439924220,1460758,12
416009528,31012945,12
179053872,55866,12
294919235,85432,3
152471467,5254612,12
131470418,3754511,12
624565970,6135286,12
220367143,18021430,12
656758616,45422649,12
70400762,1203954,12
673010161,47332875,12
177377320,14661212,12
572712346,23389604,11
662525033,19767582,6
244899848,539794,12
438274412,11634792,12
214657303,1364622,12
5156496,894313,12
653416628,45717437,12
617649392,43346280,12
206025564,6446658,12
285710951,22538321,12
107140545,1735780,12
198044004,221646,12
712430418,49980773,12
279385891,18966176,12
356077852,10338807,12
215208753,17632217,12
175493943,14114787,6
409919663,16948951,12
250396653,791707,12
192511256,15839093,12
353959335,25476330,12
571266256,13073274,12
